FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund",,55680862,0
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Acadian Seaplants Limited Dartmouth NS",0,495583
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","AMEC Americas Limited St John's NL",0,321544
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Aqua Bounty Canada Inc and Aqua Bounty Technologies Inc St John's NL",0,503562
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Atlantech Engineering & Associates Incorporated Charlottetown PEI",0,470195
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Atlantic Cancer Research Institute Moncton NB",0,1081654
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Atlantic Hydrogen Inc Fredericton NB",0,757074
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","BioNova The Nova Scotia Biotechnology and Life Sciences Industry Association Halifax NS",0,242937
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","BioVectra Inc Charlottetown PEI",0,838371
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Blue Drop Inc St John's NL",0,463789
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Camouflage Software Inc St John's NL",0,490556
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Cape Breton University Sydney NS",0,467043
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Capital District Health Authority Halifax NS",0,1040354
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Cathexis Innovations Inc St John's NL",0,251301
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Centre for Cold Ocean Resources Engineering St John's NL",0,593105
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Centre for Marine CNG St John's NL",0,118508
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Centre for Nuclear Energy Research Inc Fredericton NB",0,160538
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Chemaphor Inc Ottawa Ont",0,406075
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Cold Ocean Salmon Inc Blacks Harbour NB",0,470063
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","College of the North Atlantic Corner Brook NL",0,190842
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Composites Atlantic Limited Lunenburg NS",0,768281
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Compusult Limited Mount Pearl NL",0,458746
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Cooke Aquaculture Inc Blacks Harbour NB",0,303092
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Corner Brook Pulp and Paper Limited Corner Brook NL",0,292286
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Dalhousie University Halifax NS",0,1434478
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Deltaware Systems Inc Charlottetown PEI",0,508374
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Envirem Organics Inc Fredericton NB",0,416121
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Forest Protection Limited Lincoln NB",0,646834
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","FTC Enterprises Ltd Charlottetown PEI",0,227022
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Genome Atlantic Halifax NS",0,564133
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","ImmunoVaccine Technologies Inc Halifax NS",0,634731
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Innovatia Inc Saint John NB",0,363081
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Institut de recherche sur les zones côtières Inc (Université de Moncton Shippagan) Shippagan NB",0,409787
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","LearnSphere Canada Inc Fredericton NB",0,700045
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","LED Roadway Lighting Ltd Halifax NS",0,914460
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Lotek Wireless Inc St John's NL",0,804884
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","MDA Systems Ltd Dartmouth NS",0,305145
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","MDS Coating Technologies Corporation Slemon Park PEI",0,401744
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Memorial University of Newfoundland St John's NL",0,7258321
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Metocean Data Systems Limited Dartmouth NS",0,439279
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Nature's Crops International Limited Kensington PEI",0,230174
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Neurodyn Inc Charlottetown PEI",0,300481
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Newfoundland & Labrador Hydro St John's NL",0,515723
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Newlab Clinical Research Inc St John's NL",0,417527
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Nova Scotia Agricultural College Truro NS",0,1235954
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Nova Scotia College of Art and Design Halifax NS",0,357720
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Nova Scotia Community College Lawrencetown NS",0,746096
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Novartis Animal Health Canada Inc Charlottetown PEI",0,744126
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Ocean Nutrition Canada Limited Dartmouth NS",0,698513
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Oceanic Consulting Corporation St John's NL",0,463476
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Oceans Limited St John's NL",0,171353
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Origin BioMed Inc Halifax NS",0,532151
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","PanGeo Subsea Inc St John's NL",0,713271
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Performance Genomics (1999) Inc Truro NS",0,161029
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Phyterra Bio Inc Charlottetown PEI",0,333509
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Phyterra Yeast Inc Charlottetown PEI",0,268333
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Prince Edward Island Aquaculture Alliance Inc Charlottetown PEI",0,685354
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Quinlan Brothers Limited St John's NL",0,442740
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Scotian Halibut Limited Bedford NS",0,257858
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Solarvest (PEI) Inc Charlottetown PEI",0,367655
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Soricimed Biopharma Inc Moncton NB",0,1618034
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Spielo Manufacturing Incorporated Moncton NB",0,375000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Springboard Atlantic Inc Halifax NS",0,3247775
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","St Francis Xavier University Antigonish NS",0,916168
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Terra Nova Marine Company Limited Mount Pearl NL",0,222374
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Timeless Technologies (2007) Inc Charlottetown PEI",0,336053
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Transfer payments under $100,000 (9 recipients)",0,456405
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Ultra Electronics Maritime Systems Inc Dartmouth NS",0,147453
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Université de Moncton Moncton NB",0,1587823
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","University of New Brunswick Planetary and Space Science Centre Fredericton NB",0,291329
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","University of New Brunswick Saint John NB",0,3055925
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","University of Prince Edward Island - Atlantic Veterinary College Charlottetown PEI",0,2580463
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","University of Prince Edward Island Charlottetown PEI",0,2471310
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Vector Aerospace Engine Services - Atlantic Inc Summerside PEI",0,150000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Verafin Inc St John's NL",0,640576
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Atlantic Innovation Fund","Wabush Mines Cliff Mining Company Wabush NL",0,727193
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Saint John Shipyard Adjustment Initiative",,2985214,0
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions for the Saint John Shipyard Adjustment Initiative","Atlantic Wallboard Limited Partnership Saint John NB",0,2985214
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program",,12883046,0
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Active Communities Inc Montague PEI",0,152800
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Annapolis Ventures Limited Bridgetown NS",0,248760
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Atlantic Association of Community Business Development Corporations Mulgrave NS",0,1766826
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Avalon West Community Development Corporation Placentia NL",0,210000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Blue Water Business Development Corporation Limited Musquodoboit Harbour NS",0,426250
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Burin Peninsula Community Business Development Corporation Marystown NL",0,242885
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Cabot Community Business Development Corporation Conception Bay South NL",0,265000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Kent Bouctouche NB",0,268000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Madawaska Inc Edmundston NB",0,255910
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Northumberland Inc Miramichi NB",0,226400
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Peninsula Acadienne Inc Tracadie-Sheila NB",0,345000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Restigouche Inc Campbellton NB",0,277323
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Trinity Conception Corporation Carbonear NL",0,220000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","CBDC Westmorland Albert Inc Shediac NB",0,260000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Celtic Business Development Corporation Ferryland NL",0,190000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Central Community Development Corporation Grand Falls-Windsor NL",0,230000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Centre de Développement et d'entrepreneurship Chaleur Inc Bathurst NB",0,239000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Charlotte County Development Corporation Inc St Stephen NB",0,320106
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Coastal Business Opportunities Incorporated Sydney NS",0,245000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Cumberland Development Corporation Limited Amherst NS",0,265656
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","East Prince Development Inc Summerside PEI",0,235000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Eastern Initiatives Community Business Development Corporation Inc Clarenville NL",0,235000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Emerald Business Development Corporation Baie Verte NL",0,200000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Gander Area Community Development Corporation Gander NL",0,290000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Gateway Community Development Corporation Port aux Basques NL",0,220000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Growth Opportunities Limited Digby NS",0,269437
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Guysborough County Community Business Development Corporation Limited Guysborough NS",0,231229
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Hants-Kings Business Development Centre Limited Windsor NS",0,420000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Humber Community Development Corporation Corner Brook NL",0,220000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Labrador Community Development Corporation Happy Valley Goose Bay NL",0,290000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Long Range Community Business Development Corporation Stephenville NL",0,235000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","New Brunswick Association of Community Business Development Corporations Inc Bathurst NB",0,294903
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Newfoundland and Labrador Association of Community Business Development Corporation Mount Pearl NL",0,201717
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Northern Opportunities for Business Limited New Glasgow NS",0,432500
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Nortip Development Corporation Plum Point NL",0,290000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Nova Scotia Association of Community Business Development Corporations Elmsdale NS",0,140000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Shelburne County Business Development Center Limited Shelburne NS",0,276417
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","South Coast Community Development Corporation St Alban's NL",0,210000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","South Shore Opportunities Incorporated Liverpool NS",0,316094
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Southwest Valley Development Corporation Inc Harvey Station NB",0,344485
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Transfer payments under $100,000 (1 recipient)",0,46473
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Victoria/Madawaska-South Business Development Centre Inc Grand Falls NB",0,257000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","West Prince Ventures Ltd Alberton PEI",0,235000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under Community Futures Program","Yarmouth Regional Business Corporation Limited Yarmouth NS",0,337875
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Atlantic Policy and Research Initiative",,549447,0
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Atlantic Policy and Research Initiative","Atlantic Provinces Economic Council Halifax NS",0,172513
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Atlantic Policy and Research Initiative","The Canadian Institute for Research on Public Policy and Public Administration Moncton NB",0,103333
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Atlantic Policy and Research Initiative","Transfer payments under $100,000 (9 recipients)",0,273601
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program",,148833542,0
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","10565 Nfld Inc Goose Bay NL",0,420337
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","3 Points Aviation Corporation Conception Bay South NL",0,535000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","3051802 Nova Scotia Limited and Millbrook Band Council Truro NS",0,471276
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","505151 NB Ltd Fredericton NB",0,122365
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","611232 NB Ltd Fredericton NB",0,281135
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","650340 NB Ltd Moncton NB",0,239166
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","6574262 Canada Inc Mount Pearl NL",0,139500
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","A J L Holdings Inc Bay Bulls NL",0,100192
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Acadia Centre for Social and Business Entrepreneurship Wolfville NS",0,383203
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Acadian Fish Processors Limited Lower West Pubnico NS",0,246747
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Acadian Seaplants Limited Dartmouth NS",0,427340
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Active Communities Inc Montague PEI",0,220000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","ADF Diesel Nouveau-Brunswick Inc Saint-Stanislas Que",0,145165
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Admiral Fish Farms Ltd Grand Manan NB",0,122176
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Advanced Precision Machining & Fabrication Limited Dartmouth NS",0,246791
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Advancing Canadian Entrepreneurship Inc Toronto Ont",0,109591
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Aerospace and Defence Industry Association of Newfoundland and Labrador Inc St John's NL",0,196975
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Aerospace and Defence Industry Association of Nova Scotia Halifax NS",0,140307
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Aerospace and Defence Industry Association of Prince Edward Island Inc Charlottetown PEI",0,139658
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Allain Equipment Manufacturing Ltd Notre-Dame NB",0,250000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Alliance of Manufacturers & Exporters Canada Halifax NS",0,203676
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Al-Pack Enterprises Ltd Moncton NB",0,244806
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Anaconda Mining Inc Baie Verte NL",0,500000
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Annapolis Digby Economic Development Agency Cornwallis NS",0,157107
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Antigonish Regional Development Authority Antigonish NS",0,135326
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Aqualife North America Inc Halifax NS",0,737649
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Associated Manufacturing Marketing Group Inc Beresford NB",0,129089
2010/2011,01,"Atlantic Canada Opportunities Agency",023,"Atlantic Canada Opportunities Agency","Contributions under the Business Development Program","Association of Atlantic Universities Halifax NS",0,113343
